,AGE,GENDER,EDUCATION,MARITAL_STATUS,CHILD_TOTAL,DEPENDANTS,SOCSTATUS_WORK_FL,SOCSTATUS_PENS_FL,AGREEMENT_RK,TARGET,PERSONAL_INCOME,CREDIT_AMOUNT,CLOSED,PROPERTY
11333,26,0,Среднее специальное,Не состоял в браке,0,0,1,0,62606398,0,16000.0,1,0,0
11334,53,0,Среднее специальное,Разведен(а),2,0,0,1,62609487,0,10000.0,1,0,1
11335,40,0,Высшее,Состою в браке,2,0,1,0,64456866,0,50000.0,1,0,1
11336,46,1,Высшее,Вдовец/Вдова,1,0,1,0,67138788,0,10000.0,3,1,0
11337,53,1,Среднее,Состою в браке,2,0,1,0,67222449,0,13000.0,2,0,1
11338,36,1,Среднее специальное,Разведен(а),2,2,1,0,62076443,1,26000.0,1,0,1
11339,48,1,Среднее,Не состоял в браке,1,1,0,1,61847017,0,5200.0,1,0,1
11340,41,1,Среднее специальное,Состою в браке,2,2,1,0,61110189,0,24000.0,1,1,0
11341,58,0,Среднее,Разведен(а),3,0,1,0,60400065,0,35000.0,1,0,0
11342,48,0,Среднее специальное,Состою в браке,1,1,1,0,61534141,0,30000.0,1,0,1
11343,45,1,Среднее,Разведен(а),0,1,1,0,66532606,0,9000.0,1,1,0
11344,54,1,Неполное среднее,Вдовец/Вдова,0,0,0,1,62171298,0,8500.0,1,0,0
11345,50,0,Среднее,Состою в браке,3,0,1,0,61450365,0,13600.0,2,1,1
11346,22,1,Среднее специальное,Не состоял в браке,0,0,1,0,62372660,0,8300.0,1,0,0
11347,51,1,Среднее специальное,Разведен(а),0,0,1,0,61126785,0,7000.0,1,1,1
11348,25,0,Высшее,Не состоял в браке,0,0,1,0,64843796,0,13800.0,1,0,1
11349,32,1,Среднее специальное,Состою в браке,2,0,1,0,62625978,1,6000.0,1,0,0
11350,37,1,Среднее,Состою в браке,2,2,1,0,61938836,0,15000.0,2,1,1
11351,45,1,Среднее специальное,Состою в браке,1,1,1,0,62144409,0,6000.0,1,0,0
11352,48,1,Высшее,Состою в браке,1,0,1,0,62442884,0,13000.0,1,0,0
11353,34,1,Высшее,Разведен(а),1,1,1,0,67139930,0,12500.0,1,1,0
11354,39,1,Среднее,Не состоял в браке,2,2,1,0,66913515,0,8500.0,2,1,1
11355,63,1,Высшее,Состою в браке,0,0,0,1,62595091,0,15000.0,1,1,0
11356,30,1,Высшее,Не состоял в браке,0,0,1,0,60094187,0,23000.0,1,0,0
11357,44,1,Высшее,Состою в браке,0,0,1,0,66583689,0,12000.0,2,1,0
11358,30,1,Среднее специальное,Состою в браке,0,0,1,0,74275997,0,20000.0,2,0,1
11359,39,1,Высшее,Разведен(а),0,0,1,0,62998207,0,18000.0,1,0,0
11360,37,1,Среднее специальное,Состою в браке,1,1,1,0,60108599,0,10000.0,1,0,0
11361,35,0,Среднее,Состою в браке,1,1,1,0,74036116,0,5600.0,1,0,1
11362,52,1,Среднее специальное,Не состоял в браке,2,0,0,1,61917802,0,6000.0,2,1,0
11363,30,0,Неоконченное высшее,Состою в браке,2,2,1,0,63894307,0,15000.0,1,0,0
11364,41,1,Среднее,Состою в браке,2,0,1,0,60090169,0,11000.0,1,1,1
11365,28,1,Среднее,Не состоял в браке,0,0,1,0,74647995,0,10000.0,2,1,1
11366,25,0,Среднее специальное,Не состоял в браке,0,0,1,0,62367064,0,15000.0,1,0,0
11367,22,1,Среднее специальное,Гражданский брак,1,0,1,0,66663226,0,18000.0,1,0,0
11368,65,1,Неполное среднее,Вдовец/Вдова,0,0,0,1,65219174,0,7500.0,1,0,0
11369,58,1,Среднее,Состою в браке,1,0,1,1,61158353,0,13000.0,1,0,1
11370,55,1,Среднее специальное,Состою в браке,2,0,0,1,62087992,0,7000.0,1,0,0
11371,48,1,Высшее,Состою в браке,0,0,1,0,60379781,0,40000.0,1,0,0
11372,52,1,Среднее специальное,Состою в браке,2,0,1,0,64896368,0,10000.0,1,0,0
11373,24,0,Среднее,Не состоял в браке,0,0,1,0,67176415,0,17000.0,2,1,1
11374,56,1,Среднее специальное,Не состоял в браке,1,0,1,0,61956133,0,8000.0,1,0,0
11375,48,0,Высшее,Разведен(а),2,0,1,0,63997740,1,35000.0,2,0,1
11376,27,1,Среднее специальное,Не состоял в браке,2,2,1,0,60377197,0,10000.0,1,0,0
11377,25,0,Среднее,Гражданский брак,0,0,1,0,59939374,0,10000.0,1,1,1
11378,57,1,Среднее,Разведен(а),0,0,1,1,61458695,0,20000.0,2,1,1
11379,45,0,Среднее специальное,Гражданский брак,1,1,1,0,62618301,0,25000.0,1,0,1
11380,30,0,Среднее специальное,Состою в браке,1,1,1,0,61160806,0,15000.0,1,0,0
11381,29,0,Среднее специальное,Состою в браке,1,1,1,0,62258349,0,9000.0,1,0,0
11382,62,1,Среднее специальное,Состою в браке,0,0,0,1,72294357,0,7000.0,1,0,1
11383,30,0,Среднее,Не состоял в браке,0,0,1,0,63909308,0,14000.0,1,0,0
11384,28,0,Среднее,Состою в браке,1,1,1,0,66906364,1,15000.0,4,1,0
11385,29,1,Среднее специальное,Состою в браке,2,2,1,0,60529577,0,9000.0,1,1,1
11386,37,1,Среднее специальное,Разведен(а),1,1,1,0,67027800,0,13000.0,1,1,0
11387,22,1,Неоконченное высшее,Не состоял в браке,0,0,1,0,66199120,0,10000.0,1,0,0
11388,48,1,Среднее специальное,Вдовец/Вдова,2,0,1,0,64553191,0,12000.0,1,0,0
11389,37,0,Среднее специальное,Не состоял в браке,0,0,1,0,61374742,0,8000.0,2,1,0
11390,45,1,Среднее специальное,Не состоял в браке,2,2,1,0,63895175,1,6500.0,1,0,1
11391,33,1,Среднее специальное,Разведен(а),0,0,1,0,64563186,1,10000.0,1,1,0
11392,27,1,Высшее,Состою в браке,1,1,1,0,62613969,0,11000.0,1,0,0
11393,48,1,Среднее специальное,Состою в браке,0,0,1,0,59931044,0,18000.0,1,1,0
11394,64,1,Среднее специальное,Не состоял в браке,0,0,0,1,62936173,0,7000.0,1,1,1
11395,50,1,Высшее,Состою в браке,3,1,1,0,60115712,0,17000.0,1,0,1
11396,35,0,Среднее специальное,Состою в браке,2,2,1,0,62089987,0,9000.0,1,0,0
11397,39,0,Среднее,Не состоял в браке,0,0,1,0,66918456,0,6000.0,2,1,0
11398,60,0,Среднее,Состою в браке,2,0,0,1,75274108,0,8000.0,1,0,0
11399,38,1,Среднее,Гражданский брак,2,2,1,0,65253348,0,6000.0,1,1,0
11400,35,0,Высшее,Состою в браке,1,1,1,0,63103959,0,60000.0,1,1,1
11401,28,0,Среднее,Состою в браке,1,1,1,0,63317301,0,15000.0,1,0,0
11402,31,0,Среднее,Состою в браке,2,2,1,0,66525432,0,5500.0,2,1,1
11403,37,0,Высшее,Состою в браке,2,2,1,0,60090676,0,45000.0,1,0,0
11404,34,1,Среднее,Не состоял в браке,0,0,1,0,61111218,0,6000.0,1,0,0
11405,35,1,Среднее специальное,Вдовец/Вдова,0,0,1,0,66979323,0,8000.0,1,0,0
11406,37,1,Высшее,Состою в браке,1,1,1,0,66427847,0,8000.0,2,1,0
11407,43,0,Высшее,Состою в браке,0,0,1,0,62028243,0,17000.0,1,0,0
11408,26,1,Высшее,Состою в браке,1,1,1,0,74275615,0,19000.0,1,0,1
11409,57,1,Среднее,Разведен(а),2,0,1,0,61844346,1,13000.0,1,0,0
11410,52,1,Среднее специальное,Состою в браке,0,0,1,0,72262487,0,7000.0,1,0,0
11411,27,0,Высшее,Состою в браке,1,1,1,0,62489391,0,10000.0,1,1,0
11412,54,1,Среднее специальное,Состою в браке,2,0,1,0,61534418,0,15000.0,1,0,0
11413,62,1,Среднее специальное,Вдовец/Вдова,2,0,0,1,61376509,0,6200.0,1,0,0
11414,35,0,Среднее,Состою в браке,0,0,1,0,60473796,0,15000.0,1,1,1
11415,37,0,Высшее,Состою в браке,1,1,1,0,62610100,0,28000.0,1,0,0
11416,52,0,Среднее,Состою в браке,0,1,1,0,59918142,0,7000.0,1,1,0
11417,33,1,Среднее специальное,Состою в браке,0,0,1,0,75280756,0,12000.0,1,0,0
11418,47,1,Среднее специальное,Вдовец/Вдова,2,0,1,0,67317902,0,12000.0,3,1,1
11419,23,0,Среднее специальное,Состою в браке,0,0,1,0,62072880,0,14000.0,1,0,0
11420,30,0,Неоконченное высшее,Состою в браке,1,1,1,0,62174083,0,22000.0,1,0,1
11421,51,0,Среднее,Состою в браке,2,0,1,0,61151433,0,25000.0,1,0,0
11422,57,1,Высшее,Состою в браке,0,0,1,1,66412728,0,25000.0,4,1,0
11423,37,1,Среднее специальное,Гражданский брак,2,2,1,0,74654701,0,12000.0,1,1,1
11424,26,1,Высшее,Не состоял в браке,0,0,1,0,65418442,0,20000.0,1,1,0
11425,41,1,Среднее специальное,Не состоял в браке,2,1,1,0,61837158,0,10000.0,1,0,0
11426,24,1,Среднее специальное,Состою в браке,1,1,1,0,61382336,0,10000.0,1,0,0
11427,39,1,Среднее,Разведен(а),1,1,1,0,63002507,0,6000.0,1,0,0
11428,57,1,Высшее,Состою в браке,4,0,1,0,74531197,1,24000.0,1,1,0
11429,46,1,Среднее специальное,Состою в браке,2,0,1,0,61117160,0,10000.0,1,0,1
11430,60,1,Высшее,Состою в браке,0,0,1,0,66920770,0,18000.0,1,0,0
11431,32,1,Высшее,Не состоял в браке,1,1,1,0,60053795,1,14000.0,1,1,1
11432,60,1,Высшее,Состою в браке,0,0,0,1,60109855,0,7000.0,1,1,0
11433,60,0,Среднее специальное,Состою в браке,2,0,1,0,62381967,0,10000.0,1,0,1
11434,23,1,Среднее,Не состоял в браке,0,0,1,0,67230430,1,15000.0,1,1,0
11435,44,1,Среднее,Состою в браке,1,0,1,0,65243306,0,13000.0,3,1,1
11436,34,1,Высшее,Состою в браке,2,0,1,0,61071805,0,12900.0,1,1,1
11437,52,0,Среднее,Состою в браке,2,0,1,0,62256766,1,8000.0,1,0,1
11438,28,1,Среднее специальное,Состою в браке,1,1,1,0,66920447,1,10000.0,1,0,0
11439,48,1,Высшее,Состою в браке,0,0,1,0,60474540,0,15000.0,2,0,0
11440,24,0,Среднее специальное,Не состоял в браке,0,0,1,0,67095593,1,14000.0,2,1,1
11441,44,1,Высшее,Не состоял в браке,0,0,1,0,67083081,0,19000.0,5,1,0
11442,23,1,Неоконченное высшее,Состою в браке,0,0,1,0,74533896,0,8000.0,2,0,0
11443,52,0,Среднее специальное,Состою в браке,0,0,1,0,63891653,0,8000.0,1,0,0
11444,56,1,Среднее,Гражданский брак,3,0,1,0,67177171,0,20000.0,2,1,0
11445,26,1,Неоконченное высшее,Не состоял в браке,0,0,1,0,73815295,0,13000.0,1,0,0
11446,24,1,Среднее специальное,Не состоял в браке,0,0,1,0,67011502,0,14000.0,1,1,0
11447,27,1,Среднее,Состою в браке,1,1,1,0,74190660,0,6000.0,4,1,0
11448,41,1,Среднее,Состою в браке,2,1,1,0,66530285,0,15000.0,2,1,1
11449,34,1,Среднее специальное,Разведен(а),1,1,1,0,61139622,0,12000.0,1,1,0
11450,60,1,Среднее специальное,Состою в браке,3,0,0,1,61021663,0,5700.0,1,1,0
11451,26,1,Неоконченное высшее,Состою в браке,1,0,1,0,72278139,0,70000.0,1,0,0
11452,39,1,Среднее специальное,Не состоял в браке,1,1,1,0,60039189,0,17000.0,1,0,0
11453,41,0,Среднее,Состою в браке,2,0,1,0,66670868,0,15000.0,2,1,1
11454,57,1,Высшее,Состою в браке,0,0,1,0,67418871,0,15000.0,2,1,1
11455,23,1,Среднее специальное,Не состоял в браке,0,0,1,0,66773873,0,6000.0,1,1,0
11456,33,0,Среднее специальное,Состою в браке,1,1,1,0,64599010,0,15000.0,1,1,0
11457,32,0,Среднее специальное,Разведен(а),0,0,1,0,62447373,0,12000.0,1,1,1
11458,51,0,Среднее специальное,Состою в браке,1,0,1,0,67157823,0,13500.0,1,1,0
11459,29,1,Среднее специальное,Не состоял в браке,0,0,1,0,60444534,0,10000.0,1,0,0
11460,33,0,Два и более высших образования,Не состоял в браке,0,0,1,0,74951912,0,23800.0,5,1,0
11461,23,1,Среднее специальное,Не состоял в браке,0,0,1,0,61957373,0,8000.0,1,0,0
11462,46,1,Высшее,Состою в браке,2,1,1,0,59972887,0,36000.0,1,0,0
11463,24,1,Высшее,Не состоял в браке,0,0,1,0,74983758,0,8000.0,1,1,0
11464,66,1,Неполное среднее,Вдовец/Вдова,0,0,0,1,59935839,0,8400.0,2,1,1
11465,56,1,Высшее,Состою в браке,1,0,1,0,67423002,0,50000.0,1,0,0
11466,33,1,Среднее специальное,Состою в браке,2,2,1,0,61304800,0,7500.0,1,0,1
11467,55,1,Высшее,Разведен(а),0,0,1,0,67438244,0,9000.0,1,1,0
11468,23,0,Среднее специальное,Не состоял в браке,0,0,1,0,62809532,0,7000.0,1,1,0
11469,28,1,Среднее,Состою в браке,1,1,1,0,72271941,1,8000.0,1,0,0
11470,25,0,Среднее специальное,Состою в браке,1,1,1,0,64596510,1,20000.0,3,0,0
11471,30,1,Высшее,Не состоял в браке,0,0,1,0,75270099,0,16000.0,1,0,0
11472,58,1,Высшее,Состою в браке,0,0,1,0,74644991,0,13000.0,2,1,0
11473,52,1,Среднее,Состою в браке,0,0,0,1,66750462,0,6000.0,2,0,0
11474,39,0,Среднее,Состою в браке,1,1,1,0,67541097,0,30000.0,2,0,0
11475,39,0,Среднее,Состою в браке,2,2,1,0,67073702,0,16000.0,2,1,1
11476,22,0,Неоконченное высшее,Не состоял в браке,0,0,1,0,64445876,0,15000.0,1,1,0
11477,30,0,Среднее специальное,Состою в браке,1,1,1,0,59933862,0,6000.0,1,1,1
11478,61,1,Среднее специальное,Состою в браке,0,0,1,1,62035660,0,10000.0,1,0,0
11479,48,1,Среднее,Состою в браке,3,0,1,0,62258826,0,9600.0,1,0,0
11480,51,0,Среднее,Состою в браке,2,0,1,0,66893246,0,9000.0,2,0,1
11481,23,1,Среднее специальное,Состою в браке,1,1,1,0,64904179,0,8500.0,1,0,0
11482,50,0,Среднее специальное,Состою в браке,0,0,1,0,66965942,0,10000.0,1,1,0
11483,25,0,Высшее,Не состоял в браке,0,0,1,0,62482313,0,15000.0,1,1,1
11484,26,1,Среднее специальное,Состою в браке,1,1,1,0,75208354,0,10000.0,1,0,0
11485,44,1,Среднее специальное,Состою в браке,0,0,1,0,63003578,0,10000.0,1,0,0
11486,43,0,Среднее,Состою в браке,1,1,1,0,66778258,0,10000.0,3,1,1
11487,33,1,Среднее специальное,Не состоял в браке,1,1,1,0,59935469,0,18000.0,2,1,0
11488,49,0,Среднее специальное,Состою в браке,0,0,1,0,63922008,0,25000.0,1,0,1
11489,61,1,Высшее,Состою в браке,2,0,1,1,61305383,0,15600.0,1,0,0
11490,30,0,Высшее,Состою в браке,1,1,1,0,74546538,0,40000.0,1,1,0
11491,50,1,Среднее специальное,Состою в браке,2,0,1,0,61077236,0,13000.0,1,1,1
11492,27,0,Среднее специальное,Состою в браке,2,2,1,0,62144073,0,20000.0,1,0,1
11493,53,1,Среднее,Разведен(а),1,0,1,0,59966422,0,15000.0,1,0,1
11494,51,0,Среднее,Состою в браке,1,1,1,0,62252886,0,7000.0,2,1,1
